Well_ID,Depth_m,WOB_klbs,RPM,Flow_Rate_gpm,Torque_kftlbs,Mud_Weight_ppg,Formation,Bit_Hours,ROP_m_hr,MSE_psi,Bit_Wear_Norm,Formation_Label,Formation_Chalk,Formation_Claystone,Formation_Dolomite,Formation_Limestone,Formation_Sandstone,Formation_Shale
VOLVE_15_9_F1,2775.5,20.95,66.1,512.3,5.09,10.19,Limestone,29.5,12.05,185865.6361354443,0.7375,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2775.8,21.13,75.8,511.7,4.99,10.38,Limestone,29.51,10.94,230069.62779588945,0.73775,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2776.77,22.75,76.5,457.8,4.34,10.78,Limestone,29.53,11.73,188443.64229985417,0.7382500000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2777.35,19.29,113.0,395.6,4.51,10.16,Limestone,29.58,12.79,265060.59558268805,0.7394999999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2778.31,21.21,98.1,547.1,4.83,10.24,Limestone,29.6,13.61,231666.19663459706,0.74,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2778.65,20.33,97.2,471.0,5.84,10.46,Limestone,29.65,11.64,324346.7115349214,0.74125,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2779.29,17.15,79.1,442.6,5.52,10.69,Limestone,29.67,10.79,269144.46744280576,0.74175,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2779.66,18.82,78.8,493.8,5.83,10.46,Limestone,29.71,11.06,276289.6860692479,0.74275,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2780.06,25.04,61.3,483.7,5.17,10.53,Limestone,29.73,13.53,156058.1175276249,0.74325,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2780.28,22.08,94.8,508.0,5.87,10.38,Limestone,29.74,13.83,267706.7651198196,0.7434999999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2780.58,17.81,90.4,429.1,4.76,10.35,Limestone,29.77,10.84,264037.7585717417,0.74425,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2781.51,17.28,102.3,468.3,3.0,10.44,Limestone,29.82,10.45,195416.52158610633,0.7455,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2781.97,20.85,79.9,408.1,4.82,10.33,Limestone,29.85,11.76,217932.8593124437,0.7462500000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2782.65,25.03,80.9,482.2,5.02,10.54,Limestone,29.89,12.12,223055.36849721154,0.74725,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2783.23,20.67,85.6,454.6,3.9,10.19,Limestone,29.9,11.5,193225.0403562284,0.7474999999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2783.75,24.4,96.4,466.8,4.96,10.56,Limestone,29.91,11.76,270548.7706234547,0.74775,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2784.37,22.02,61.0,449.7,5.06,10.43,Limestone,29.92,10.28,199864.03892866545,0.748,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2784.72,22.32,94.1,445.5,4.06,10.4,Limestone,29.97,12.42,204754.06932277998,0.74925,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2785.71,17.8,82.7,420.8,3.99,10.18,Limestone,29.99,10.77,203861.33166287618,0.7497499999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2786.57,23.49,67.2,487.2,6.98,10.28,Limestone,30.01,14.55,214587.138657991,0.7502500000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2787.36,20.31,51.8,515.2,2.68,10.61,Limestone,30.04,10.94,84662.38985467136,0.751,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2787.94,23.31,81.0,433.3,5.09,10.4,Limestone,30.08,10.9,251703.37885182913,0.752,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2788.26,19.12,104.7,477.7,3.89,10.47,Limestone,30.1,10.53,257300.36232113736,0.7525000000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2789.19,21.6,108.1,472.9,4.66,10.3,Limestone,30.11,13.11,255658.0131190379,0.75275,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2789.67,22.04,88.4,455.9,5.07,10.49,Limestone,30.14,11.74,254015.42088138548,0.7535000000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2789.91,20.77,112.5,394.5,4.37,10.22,Limestone,30.18,13.7,238771.80212584534,0.7545,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2790.38,22.17,82.4,403.5,5.92,10.45,Limestone,30.2,12.15,267123.2509508734,0.755,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2791.22,20.5,97.3,424.3,6.93,10.49,Limestone,30.24,10.09,444336.0389486054,0.756,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2791.92,19.55,76.3,370.0,5.91,10.48,Limestone,30.25,9.9,302952.38774972665,0.75625,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2792.72,25.18,75.3,511.9,6.63,10.3,Limestone,30.29,12.14,273651.60838074854,0.75725,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2793.55,23.8,72.9,470.3,3.58,10.38,Limestone,30.34,12.24,142074.62057382445,0.7585,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2793.92,19.27,52.1,454.4,4.22,10.51,Limestone,30.35,9.07,161384.2286362743,0.75875,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2794.86,22.6,102.3,368.0,6.13,10.4,Limestone,30.38,12.37,337196.4982739301,0.7595,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2795.41,19.32,73.4,382.6,5.89,10.39,Limestone,30.41,9.63,298595.9652534521,0.76025,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2796.12,18.22,71.0,455.5,6.81,10.72,Limestone,30.45,11.01,292078.2486557372,0.76125,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2796.32,23.77,65.3,534.4,6.4,10.29,Limestone,30.48,12.54,221829.7951975283,0.762,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2797.32,16.93,79.9,427.6,5.8,10.59,Limestone,30.52,12.25,251627.04366333617,0.763,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2797.74,23.51,109.5,490.1,8.92,10.26,Limestone,30.54,13.96,465247.29747800063,0.7635,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2797.99,20.56,114.4,436.4,5.68,10.53,Limestone,30.55,11.54,374448.73779801116,0.76375,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2798.56,20.67,58.1,457.8,4.38,10.54,Limestone,30.59,12.13,139741.81164108176,0.76475,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2798.86,22.22,77.7,504.2,5.38,10.36,Limestone,30.62,11.84,234952.1298641386,0.7655000000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2799.18,22.65,67.5,441.8,3.95,10.25,Limestone,30.66,12.2,145591.7343960482,0.7665,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2799.89,19.13,97.8,428.0,5.27,10.14,Limestone,30.71,11.32,302823.92319145537,0.76775,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2800.4,23.0,87.3,512.3,3.31,10.34,Limestone,30.74,12.41,155099.4546347585,0.7685,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2801.34,21.49,73.4,457.4,4.4,10.51,Limestone,30.78,10.53,204140.9727285775,0.7695000000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2801.8,18.07,84.1,499.3,4.75,10.27,Limestone,30.82,11.86,224091.76052968611,0.7705,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2802.58,20.79,75.8,428.2,6.15,10.45,Limestone,30.86,12.27,252774.39263306514,0.7715,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2803.15,24.67,107.2,511.9,7.16,10.21,Limestone,30.91,13.13,388805.46049848705,0.77275,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2803.87,25.41,91.2,466.6,4.5,10.4,Limestone,30.96,12.08,226154.15619437568,0.774,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2804.55,23.01,93.0,473.0,7.96,10.26,Limestone,30.99,13.19,373273.06323704624,0.7747499999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2805.13,18.24,43.0,460.9,4.46,10.42,Limestone,31.02,8.62,148129.9463318287,0.7755,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2806.09,22.45,82.0,435.4,5.54,10.36,Limestone,31.06,10.35,291995.0477341702,0.7765,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2806.57,23.35,114.2,455.5,3.87,10.26,Limestone,31.08,13.14,223863.92386898198,0.7769999999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2806.91,23.04,102.9,437.9,4.87,10.34,Limestone,31.11,12.33,270419.00893169653,0.7777499999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2807.65,23.19,55.3,494.0,6.18,10.3,Limestone,31.14,11.16,203856.3764600132,0.7785,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2808.53,22.14,78.3,447.5,5.37,10.24,Limestone,31.17,12.17,229925.13384633913,0.77925,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2808.76,21.05,65.0,395.8,5.0,10.6,Limestone,31.19,11.13,194366.42490180233,0.77975,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2809.32,19.72,108.6,388.4,5.68,10.38,Limestone,31.23,11.69,350911.29358234344,0.78075,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2810.23,16.5,86.6,386.6,3.05,10.11,Limestone,31.26,9.27,189586.75095771972,0.7815000000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2811.03,22.09,71.5,480.3,4.94,10.34,Limestone,31.3,11.07,212366.29224817624,0.7825,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2812.03,21.71,83.5,409.6,6.9,10.57,Limestone,31.31,12.34,310569.7314907717,0.78275,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2812.65,22.64,43.9,467.6,6.0,10.32,Limestone,31.34,10.48,167376.44679165925,0.7835,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2813.38,17.91,66.7,461.1,4.46,10.66,Limestone,31.36,9.97,198545.4121407193,0.784,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2813.82,22.87,83.5,453.0,7.19,10.31,Limestone,31.38,11.48,347840.66887705453,0.7845,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2814.78,26.4,95.6,473.2,4.3,10.51,Limestone,31.41,13.34,205191.66480072073,0.78525,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2815.27,21.46,53.8,462.0,3.57,10.59,Limestone,31.45,9.94,128749.35117008258,0.78625,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2816.06,21.11,77.2,347.2,7.29,10.51,Limestone,31.48,11.81,316962.83450478286,0.787,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2816.59,22.04,98.1,442.7,6.15,10.23,Limestone,31.51,13.2,304038.6086130552,0.7877500000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2817.24,26.35,61.2,472.6,4.94,10.3,Limestone,31.56,11.39,176807.28001947072,0.7889999999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2818.01,18.71,86.4,521.2,4.91,10.61,Limestone,31.58,12.41,227434.79545790516,0.7895,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2818.62,21.78,83.9,523.1,4.25,10.32,Limestone,31.63,12.09,196326.02046538796,0.79075,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2819.54,19.28,108.7,401.1,5.7,10.59,Limestone,31.64,11.83,348294.73309150455,0.791,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2820.08,19.91,79.5,441.7,5.22,10.38,Limestone,31.67,9.06,304658.48255915,0.7917500000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2820.8,21.16,80.4,393.0,5.13,10.46,Limestone,31.68,10.13,270872.9491216341,0.792,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2821.27,24.65,95.8,516.4,4.26,10.23,Limestone,31.72,11.9,228275.21819296313,0.7929999999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2821.8,25.79,63.1,496.2,5.58,10.35,Limestone,31.76,11.38,206007.89745699943,0.794,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2822.35,22.41,79.6,469.7,4.58,10.31,Limestone,31.8,11.82,205305.5387732886,0.795,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2822.65,20.35,76.1,462.3,3.79,10.47,Limestone,31.84,11.12,172673.37622047894,0.796,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2822.92,27.52,80.9,510.9,7.21,10.45,Limestone,31.86,13.3,291848.7353801866,0.7965,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2823.66,20.23,95.7,504.1,7.86,10.51,Limestone,31.9,11.52,434152.3548233909,0.7975,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2824.38,19.87,91.3,502.0,7.49,10.37,Limestone,31.93,12.74,356954.44443478517,0.79825,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2825.11,16.86,71.7,473.9,5.37,10.3,Limestone,31.95,12.48,205263.31503158377,0.79875,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2825.33,24.79,85.0,441.7,5.19,10.47,Limestone,32.0,11.65,252009.70169369935,0.8,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2825.79,23.72,105.3,486.3,5.63,10.29,Limestone,32.03,12.15,324581.3320692196,0.8007500000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2826.15,27.35,70.5,488.3,6.01,10.6,Limestone,32.05,11.5,245258.1503448868,0.8012499999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2826.97,17.83,85.1,448.0,4.38,10.43,Limestone,32.07,10.78,230028.65239674997,0.80175,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2827.86,24.96,80.0,441.6,7.03,10.39,Limestone,32.08,11.68,320333.6861752232,0.8019999999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2828.26,21.49,82.0,501.0,2.72,10.51,Limestone,32.13,9.77,152045.88006795157,0.80325,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2828.99,23.33,58.5,522.2,4.62,10.43,Limestone,32.15,9.75,184571.691052992,0.80375,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2829.29,17.2,104.1,425.7,6.07,10.19,Limestone,32.2,12.1,347245.55648036866,0.805,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2829.71,24.99,71.3,445.1,4.3,10.28,Limestone,32.22,12.82,159321.89652281842,0.8055,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2830.03,23.29,98.3,469.7,5.28,10.6,Limestone,32.25,13.75,251187.6781868081,0.80625,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2830.45,21.22,73.6,475.1,5.73,10.46,Limestone,32.29,11.6,241907.70846010698,0.80725,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2831.19,22.94,73.5,434.8,6.99,10.19,Limestone,32.32,10.68,319996.81540358526,0.808,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2832.12,19.41,101.1,531.0,3.71,10.5,Limestone,32.36,11.42,218545.87541872507,0.8089999999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2832.48,19.88,97.8,472.5,3.62,10.36,Limestone,32.39,9.99,235793.0898392813,0.80975,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2833.12,20.17,86.0,476.9,3.97,10.31,Limestone,32.43,9.95,228321.02151462116,0.81075,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2833.88,16.7,94.3,526.0,3.07,10.27,Limestone,32.47,11.33,170049.6778647482,0.81175,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2834.84,23.49,78.6,437.7,3.53,10.59,Limestone,32.49,11.93,154925.23825555245,0.81225,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2835.53,24.32,82.8,452.1,4.26,10.15,Limestone,32.52,13.87,169381.954656608,0.8130000000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2835.93,19.59,73.0,405.5,6.34,10.32,Limestone,32.56,10.66,288787.096412139,0.8140000000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2836.63,22.22,96.5,448.8,5.07,10.46,Limestone,32.58,10.48,310545.5686765742,0.8145,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2837.09,20.68,72.5,396.1,4.99,10.68,Limestone,32.6,10.5,229268.04578644756,0.8150000000000001,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2838.07,22.17,105.2,485.6,4.43,10.53,Limestone,32.65,11.93,259917.61249506994,0.8162499999999999,Limestone,False,False,False,True,False,False
VOLVE_15_9_F1,2838.59,19.79,78.2,472.5,5.71,10.32,Sandstone,32.66,17.4,170838.00258065577,0.8164999999999999,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2839.34,19.15,83.2,444.6,7.22,10.68,Sandstone,32.68,17.92,223040.39102515418,0.817,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2839.56,23.99,94.3,451.7,4.51,10.24,Sandstone,32.72,18.03,157132.4736747542,0.818,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2840.08,21.2,83.3,486.1,7.23,10.49,Sandstone,32.73,18.81,213088.48991075065,0.8182499999999999,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2840.98,26.42,78.4,410.3,5.99,10.52,Sandstone,32.74,19.48,160626.7931629116,0.8185,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2841.66,21.48,82.4,463.9,5.19,10.32,Sandstone,32.76,19.75,144235.48782764698,0.819,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2842.22,19.05,96.3,483.7,5.64,10.55,Sandstone,32.77,18.55,194855.9820234993,0.81925,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2843.17,24.44,72.9,384.4,5.76,10.37,Sandstone,32.8,18.65,150011.05427715246,0.82,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2844.05,22.95,81.0,483.1,7.51,10.55,Sandstone,32.84,18.52,218620.82708427584,0.8210000000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2844.51,23.2,83.0,388.7,5.96,10.17,Sandstone,32.86,17.78,185248.8556554311,0.8215,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2845.14,24.36,95.9,451.0,6.28,10.5,Sandstone,32.89,20.81,192698.4167909665,0.82225,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2845.74,19.75,81.4,409.2,4.49,10.39,Sandstone,32.93,15.65,155500.90976068922,0.82325,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2846.44,21.07,110.0,512.9,6.55,10.62,Sandstone,32.95,19.12,250722.39814524812,0.8237500000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2846.91,21.95,80.5,409.4,3.95,10.44,Sandstone,32.97,18.33,115634.95066779717,0.8242499999999999,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2847.3,18.16,79.3,389.7,4.96,10.64,Sandstone,33.0,16.22,161424.42738363708,0.825,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2848.23,20.73,80.3,461.0,8.53,10.53,Sandstone,33.02,17.9,254588.3722937088,0.8255000000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2849.17,24.74,63.1,439.2,2.17,10.43,Sandstone,33.05,16.81,54551.870465899745,0.8262499999999999,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2850.05,21.99,67.3,395.5,5.27,10.57,Sandstone,33.06,17.06,138505.44591347748,0.8265,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2851.03,18.04,74.9,476.7,5.07,10.57,Sandstone,33.11,17.85,141654.6119304534,0.82775,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2851.83,17.52,99.9,376.0,4.8,10.52,Sandstone,33.15,17.62,181111.15640313944,0.82875,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2852.64,25.57,82.4,414.3,5.29,10.11,Sandstone,33.2,18.81,154406.9154030478,0.8300000000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2853.45,21.19,75.6,432.7,5.15,10.3,Sandstone,33.21,18.53,139964.2875191696,0.83025,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2854.03,19.8,101.3,487.8,5.0,10.66,Sandstone,33.25,18.81,179242.21474593837,0.83125,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2854.6,20.73,106.1,507.5,5.72,10.26,Sandstone,33.28,20.37,198300.85357894807,0.8320000000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2854.99,21.95,101.7,499.8,4.54,10.58,Sandstone,33.3,16.46,186745.81359259877,0.8324999999999999,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2855.71,24.98,70.1,449.6,7.73,10.56,Sandstone,33.34,19.96,180800.27061430583,0.8335000000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2856.14,20.44,75.4,358.6,4.67,10.34,Sandstone,33.38,16.64,140944.98292448977,0.8345,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2856.54,24.84,110.1,471.3,6.57,10.15,Sandstone,33.4,17.65,272715.00343718403,0.835,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2857.21,21.56,86.5,514.5,4.43,10.37,Sandstone,33.45,19.75,129280.89571585559,0.83625,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2857.74,25.0,78.8,505.1,6.55,10.76,Sandstone,33.46,18.82,182641.78886908785,0.8365,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2858.12,22.07,93.6,474.2,6.27,10.32,Sandstone,33.49,18.53,210801.3455048636,0.83725,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2858.97,23.57,98.0,408.1,6.09,10.33,Sandstone,33.51,18.18,218513.96565322694,0.83775,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2859.86,23.24,74.3,434.7,3.97,10.3,Sandstone,33.52,17.87,110072.05430612172,0.8380000000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2860.19,23.0,86.1,533.1,4.46,10.64,Sandstone,33.57,17.84,143408.78213880843,0.83925,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2860.4,22.31,96.7,399.1,7.48,10.42,Sandstone,33.61,18.0,267361.00541051495,0.8402499999999999,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2860.87,20.86,65.4,409.8,3.94,10.36,Sandstone,33.63,15.61,110034.22800791664,0.8407500000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2861.7,26.24,83.0,493.4,6.38,10.67,Sandstone,33.67,19.1,184653.58233880217,0.84175,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2862.58,19.18,66.1,438.5,3.58,10.54,Sandstone,33.71,15.33,102890.37697474004,0.84275,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2862.89,21.46,68.1,408.5,6.16,10.32,Sandstone,33.76,17.6,158728.3559948791,0.844,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2863.71,21.49,74.4,516.8,4.23,10.27,Sandstone,33.81,17.93,116988.87382994407,0.8452500000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2864.0,22.46,90.0,474.2,4.22,10.63,Sandstone,33.85,18.52,136639.79889126605,0.8462500000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2864.51,20.38,78.0,440.5,4.15,10.46,Sandstone,33.89,17.61,122479.13184907222,0.8472500000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2865.51,22.25,73.1,409.9,4.43,10.22,Sandstone,33.91,16.88,127845.68729252004,0.8477499999999999,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2865.86,21.04,83.6,537.6,5.63,10.19,Sandstone,33.96,17.6,178037.21743974017,0.849,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2866.19,17.51,65.6,454.8,4.64,10.29,Sandstone,33.97,17.54,115599.62928390873,0.84925,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2866.73,21.49,89.3,511.6,3.96,10.27,Sandstone,33.99,19.49,120920.65580840199,0.84975,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2867.42,18.72,99.8,491.5,5.15,10.15,Sandstone,34.02,19.79,172872.1090664787,0.8505,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2868.37,17.14,81.6,434.9,3.39,10.29,Sandstone,34.04,17.01,108343.13605211093,0.851,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2869.35,21.82,79.8,435.2,5.93,10.32,Sandstone,34.07,17.24,182742.06053161304,0.85175,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2869.61,22.7,88.4,513.6,6.36,10.39,Sandstone,34.12,16.67,224466.65709312147,0.853,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2869.92,22.8,52.4,514.2,4.81,10.71,Sandstone,34.15,15.05,111662.87178137961,0.85375,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2870.75,22.9,90.9,380.7,5.75,10.42,Sandstone,34.18,18.32,189947.3864400082,0.8545,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2871.17,16.65,129.4,477.7,7.54,10.43,Sandstone,34.21,18.4,352576.0114840718,0.8552500000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2872.07,18.09,81.0,450.9,4.65,10.53,Sandstone,34.25,15.98,156908.99592982652,0.85625,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2872.81,26.43,81.0,414.4,4.46,10.42,Sandstone,34.26,15.5,155308.7636370969,0.8564999999999999,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2873.1,18.87,94.0,466.2,5.8,10.52,Sandstone,34.27,17.51,207190.90488200492,0.8567500000000001,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2873.96,23.02,107.5,401.8,4.33,10.5,Sandstone,34.31,17.17,180512.2012192917,0.85775,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2874.3,19.78,97.4,437.1,4.99,10.48,Sandstone,34.34,16.65,194280.20814609306,0.8585,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2874.84,21.7,50.5,423.8,3.99,10.87,Sandstone,34.37,15.8,85107.21642530584,0.85925,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2875.48,19.92,91.3,435.8,4.32,10.6,Sandstone,34.39,16.19,162200.43203628785,0.85975,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2876.08,22.91,121.4,452.9,5.58,10.3,Sandstone,34.4,18.77,240172.16559613062,0.86,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2876.83,21.85,92.1,415.1,6.43,10.51,Sandstone,34.44,18.13,217393.2759748385,0.861,Sandstone,False,False,False,False,True,False
VOLVE_15_9_F1,2877.55,20.39,65.5,518.7,6.14,10.34,Sandstone,34.47,17.94,149292.217191831,0.86175,Sandstone,False,False,False,False,True,False
